role,case_id,candidate_count,ndcg_at_5,ndcg_at_10,top1_agreement,top3_overlap,recall_at_5,recall_at_10,top10_jaccard,predicted_top1_teacher_rank,predicted_top1_drive_id,teacher_top1_drive_id
mdt,REQ_000174,176,0.11622247303450178,0.15067651108348806,0,0.0,0.0,0.0,0.0,40,DRV_000177,DRV_000030
mdt,REQ_000177,176,0.5989800009845221,0.5771574702771953,0,0.3333333333333333,0.4,0.4,0.25,3,DRV_000085,DRV_000031
mdt,REQ_000180,176,0.09924604818371367,0.12593247676727684,0,0.0,0.0,0.0,0.0,19,DRV_000085,DRV_000025
mdt,REQ_000193,176,0.192864152083954,0.25600156741634705,0,0.0,0.0,0.3,0.17647058823529413,8,DRV_000085,DRV_000025
mdt,REQ_000200,148,0.24479857442380443,0.2588484471382701,0,0.0,0.0,0.2,0.1111111111111111,7,DRV_000177,DRV_000085
mdt,REQ_000226,176,0.19505854865807967,0.2361741468078816,0,0.0,0.0,0.2,0.1111111111111111,6,DRV_000085,DRV_000025
mdt,REQ_000235,176,0.18067327990241377,0.2048994069705376,0,0.0,0.4,0.2,0.1111111111111111,21,DRV_000082,DRV_000023
mdt,REQ_000260,176,0.0,0.0,0,0.0,0.0,0.0,0.0,129,DRV_000102,DRV_000025
mdt,REQ_000263,176,0.19505854865807967,0.28438786914274145,0,0.0,0.0,0.3,0.17647058823529413,8,DRV_000085,DRV_000025
mdt,REQ_000264,48,0.5324487343687455,0.47671116487988024,0,0.6666666666666666,0.4,0.4,0.25,3,DRV_000085,DRV_000087
mdt,REQ_000268,148,0.051934422339850454,0.28231105618824115,0,0.0,0.0,0.2,0.1111111111111111,73,DRV_000023,DRV_000177
mdt,REQ_000272,176,0.47584161318432544,0.4336573908944318,0,0.3333333333333333,0.4,0.4,0.25,2,DRV_000102,DRV_000025
mdt,REQ_000273,148,0.3177727024161731,0.5226932981249925,0,0.3333333333333333,0.2,0.3,0.17647058823529413,3,DRV_000085,DRV_000030
mdt,REQ_000300,176,0.22886996039967178,0.4601044062831686,0,0.0,0.4,0.4,0.25,20,DRV_000085,DRV_000025
mdt,REQ_000314,148,0.09924604818371367,0.3309422447559582,0,0.0,0.0,0.2,0.1111111111111111,29,DRV_000085,DRV_000177
mdt,REQ_000317,176,0.19505854865807967,0.45341586417261726,0,0.0,0.2,0.4,0.25,5,DRV_000085,DRV_000030
mdt,REQ_000321,176,0.19505854865807967,0.2074156716132828,0,0.0,0.0,0.1,0.05263157894736842,9,DRV_000085,DRV_000025
mdt,REQ_000322,176,0.19505854865807967,0.23792513857487627,0,0.0,0.0,0.2,0.1111111111111111,8,DRV_000085,DRV_000025
mdt,REQ_000323,176,0.4453862924445427,0.4733382339527994,0,0.0,0.4,0.4,0.25,52,DRV_000085,DRV_000177
mdt,REQ_000324,148,0.17434438196469912,0.205384438225488,0,0.0,0.4,0.4,0.25,35,DRV_000085,DRV_000082
mdt,REQ_000345,176,0.11622247303450178,0.1905264298115104,0,0.0,0.0,0.1,0.05263157894736842,11,DRV_000085,DRV_000025
mdt,REQ_000358,176,0.3527306999052355,0.5581497707806476,0,0.3333333333333333,0.2,0.5,0.3333333333333333,3,DRV_000085,DRV_000031
mdt,REQ_000364,148,0.15580326701955138,0.1839760984071437,0,0.0,0.0,0.2,0.1111111111111111,23,DRV_000085,DRV_000082
mdt,REQ_000365,148,0.11622247303450178,0.15067651108348806,0,0.0,0.0,0.0,0.0,27,DRV_000085,DRV_000179
mdt,REQ_000379,176,0.08399706960054582,0.07066729775938961,0,0.0,0.0,0.0,0.0,11,DRV_000085,DRV_000025
mdt,REQ_000392,148,0.40247072567096026,0.5954791953272135,0,0.3333333333333333,0.2,0.4,0.25,2,DRV_000085,DRV_000031
mdt,REQ_000394,148,0.18067327990241377,0.4257288385100802,0,0.0,0.0,0.7,0.5384615384615384,29,DRV_000085,DRV_000082
mdt,REQ_000404,176,0.16916204316183833,0.40130161854413016,0,0.0,0.2,0.4,0.25,37,DRV_000177,DRV_000030
mdt,REQ_000409,176,0.40247072567096026,0.3914990849942588,0,0.3333333333333333,0.2,0.2,0.1111111111111111,2,DRV_000085,DRV_000031
mdt,REQ_000410,48,0.7470738341963853,0.7935734126743149,1,0.3333333333333333,0.4,0.7,0.5384615384615384,1,DRV_000085,DRV_000085
mdt,REQ_000412,176,0.3374817213220676,0.5224511277973118,0,0.3333333333333333,0.2,0.4,0.25,3,DRV_000085,DRV_000031
mdt,REQ_000432,176,0.19505854865807967,0.422131106101073,0,0.0,0.0,0.4,0.25,6,DRV_000085,DRV_000025
mdt,REQ_000433,176,0.5065532852614705,0.6421649921111497,0,0.3333333333333333,0.2,0.6,0.42857142857142855,7,DRV_000023,DRV_000030
mdt,REQ_000441,176,0.10097349445133393,0.12603466552978598,0,0.0,0.0,0.0,0.0,11,DRV_000085,DRV_000025
mdt,REQ_000450,148,0.11622247303450178,0.4842888699930527,0,0.0,0.0,0.5,0.3333333333333333,29,DRV_000085,DRV_000179
mdt,REQ_000455,148,0.3374817213220676,0.30572136745723166,0,0.3333333333333333,0.2,0.1,0.05263157894736842,3,DRV_000085,DRV_000030
mdt,REQ_000457,176,0.11622247303450178,0.13110739745063535,0,0.0,0.0,0.0,0.0,14,DRV_000085,DRV_000025
mdt,REQ_000464,148,0.5912705671768341,0.6743980905006629,1,0.3333333333333333,0.2,0.3,0.17647058823529413,1,DRV_000030,DRV_000030
mdt,REQ_000465,176,0.11622247303450178,0.15067651108348806,0,0.0,0.0,0.0,0.0,46,DRV_000082,DRV_000031
mdt,REQ_000467,176,0.19505854865807967,0.2997376661709703,0,0.0,0.0,0.3,0.17647058823529413,9,DRV_000085,DRV_000025
mdt,REQ_000468,148,0.7822658350331836,0.7598667681798719,1,0.3333333333333333,0.4,0.5,0.3333333333333333,1,DRV_000085,DRV_000085
mdt,REQ_000472,48,0.192864152083954,0.40735282433855213,0,0.0,0.4,0.5,0.3333333333333333,4,DRV_000177,DRV_000082
mdt,REQ_000474,148,0.19505854865807967,0.2243613691631899,0,0.0,0.2,0.2,0.1111111111111111,4,DRV_000085,DRV_000030
mdt,REQ_000481,148,0.3882991718261037,0.4904313411939013,0,0.3333333333333333,0.2,0.3,0.17647058823529413,116,DRV_000015,DRV_000030
mdt,REQ_000483,148,0.7822658350331836,0.7110232565932855,1,0.3333333333333333,0.4,0.4,0.25,1,DRV_000085,DRV_000085
mdt,REQ_000484,148,0.11622247303450178,0.19370825928954674,0,0.0,0.0,0.2,0.1111111111111111,27,DRV_000087,DRV_000177
mdt,REQ_000486,176,0.19505854865807967,0.21700183001148238,0,0.0,0.2,0.1,0.05263157894736842,4,DRV_000085,DRV_000031
mdt,REQ_000487,148,0.11622247303450178,0.3692391654011533,0,0.0,0.0,0.2,0.1111111111111111,29,DRV_000085,DRV_000179
mdt,REQ_000492,176,0.502644491547238,0.5421012647046952,0,0.3333333333333333,0.6,0.4,0.25,21,DRV_000085,DRV_000025
mdt,REQ_000493,148,0.11622247303450178,0.15067651108348806,0,0.0,0.0,0.0,0.0,27,DRV_000085,DRV_000179
mdt,REQ_000497,176,0.11622247303450178,0.23149755105480083,0,0.0,0.0,0.2,0.1111111111111111,17,DRV_000085,DRV_000025
mdt,REQ_000501,148,0.11622247303450178,0.34680657822943184,0,0.0,0.0,0.2,0.1111111111111111,34,DRV_000085,DRV_000175
mdt,REQ_000503,176,0.16596249880022654,0.1925231282102758,0,0.0,0.2,0.1,0.05263157894736842,15,DRV_000085,DRV_000025
mdt,REQ_000505,148,0.041846437733650516,0.13515875008598255,0,0.0,0.0,0.1,0.05263157894736842,85,DRV_000102,DRV_000030
mdt,REQ_000506,176,0.11622247303450178,0.13110739745063535,0,0.0,0.0,0.0,0.0,19,DRV_000085,DRV_000025
mdt,REQ_000513,176,0.36931139501137705,0.3636019178148981,0,0.3333333333333333,0.4,0.4,0.25,41,DRV_000085,DRV_000023
mdt,REQ_000521,176,0.16283314522412368,0.1369926166873839,0,0.0,0.0,0.1,0.05263157894736842,6,DRV_000085,DRV_000025
mdt,REQ_000530,148,0.0,0.0,0,0.0,0.0,0.0,0.0,143,DRV_000005,DRV_000030
mdt,REQ_000536,148,0.7025660495821039,0.6111213400965483,1,0.3333333333333333,0.4,0.2,0.1111111111111111,1,DRV_000085,DRV_000085
mdt,REQ_000537,176,0.19505854865807967,0.28601009233810354,0,0.0,0.0,0.3,0.17647058823529413,10,DRV_000085,DRV_000025
mdt,REQ_000549,176,0.24857897930556624,0.3286862306040369,0,0.0,0.4,0.5,0.3333333333333333,60,DRV_000085,DRV_000074
mdt,REQ_000554,176,0.11622247303450178,0.15067651108348806,0,0.0,0.0,0.0,0.0,17,DRV_000085,DRV_000025
mdt,REQ_000565,176,0.2344765864698686,0.4122831061258404,0,0.3333333333333333,0.2,0.3,0.17647058823529413,12,DRV_000085,DRV_000025
mdt,REQ_000569,176,0.19505854865807967,0.21700183001148238,0,0.0,0.0,0.1,0.05263157894736842,9,DRV_000085,DRV_000025
mdt,REQ_000579,148,0.7504096633738847,0.7299564407491052,0,0.6666666666666666,0.6,0.6,0.42857142857142855,2,DRV_000084,DRV_000082
mdt,REQ_000589,148,0.189593360547867,0.5085396054942014,0,0.0,0.4,0.6,0.42857142857142855,49,DRV_000023,DRV_000082
mdt,REQ_000602,148,0.5345443560220564,0.5225794260808425,0,0.0,0.4,0.5,0.3333333333333333,11,DRV_000082,DRV_000177
mdt,REQ_000610,148,0.11622247303450178,0.221553176951638,0,0.0,0.0,0.1,0.05263157894736842,17,DRV_000177,DRV_000030
mdt,REQ_000616,176,0.11622247303450178,0.3565643449964379,0,0.0,0.0,0.3,0.17647058823529413,11,DRV_000085,DRV_000025
mdt,REQ_000620,176,0.24479857442380443,0.2629048887948007,0,0.0,0.0,0.3,0.17647058823529413,8,DRV_000085,DRV_000025
mdt,REQ_000622,148,0.3374817213220676,0.5937622039597644,0,0.3333333333333333,0.2,0.5,0.3333333333333333,3,DRV_000085,DRV_000030
mdt,REQ_000636,176,0.37823147565683024,0.37110644146087435,0,0.3333333333333333,0.2,0.3,0.17647058823529413,6,DRV_000106,DRV_000025
mdt,REQ_000646,148,0.40247072567096026,0.3686320875282348,0,0.3333333333333333,0.2,0.2,0.1111111111111111,3,DRV_000085,DRV_000030
mdt,REQ_000657,176,0.11622247303450178,0.1300361328639561,0,0.0,0.0,0.0,0.0,17,DRV_000085,DRV_000025
mdt,REQ_000669,148,0.11622247303450178,0.15067651108348806,0,0.0,0.0,0.0,0.0,22,DRV_000076,DRV_000179
mdt,REQ_000685,176,0.11622247303450178,0.15067651108348806,0,0.0,0.0,0.0,0.0,12,DRV_000085,DRV_000025
mdt,REQ_000692,176,0.20771634453350896,0.37001026893695965,0,0.0,0.2,0.3,0.17647058823529413,11,DRV_000085,DRV_000025
mdt,REQ_000693,176,0.11622247303450178,0.13023190156713801,0,0.0,0.0,0.0,0.0,16,DRV_000085,DRV_000025
mdt,REQ_000709,148,0.9211639243764221,0.8945364538063002,1,0.6666666666666666,0.6,0.8,0.6666666666666666,1,DRV_000177,DRV_000177
mdt,REQ_000710,148,0.3527306999052355,0.349652467867471,0,0.3333333333333333,0.2,0.1,0.05263157894736842,2,DRV_000085,DRV_000031
mdt,REQ_000716,176,0.20771634453350896,0.23676144945625294,0,0.0,0.2,0.2,0.1111111111111111,11,DRV_000085,DRV_000025
mdt,REQ_000726,148,0.08399706960054582,0.34568311069544116,0,0.0,0.0,0.2,0.1111111111111111,35,DRV_000085,DRV_000177
mdt,REQ_000763,176,0.07164344124574493,0.0936027591552429,0,0.0,0.0,0.0,0.0,66,DRV_000082,DRV_000025
mdt,REQ_000770,48,0.8259099098199632,0.878581402545173,1,0.6666666666666666,0.6,0.8,0.6666666666666666,1,DRV_000085,DRV_000085
mdt,REQ_000771,148,0.3527306999052355,0.349652467867471,0,0.3333333333333333,0.2,0.1,0.05263157894736842,2,DRV_000085,DRV_000031
mdt,REQ_000774,176,0.11622247303450178,0.11929461980594369,0,0.0,0.0,0.0,0.0,17,DRV_000085,DRV_000025
mdt,REQ_000776,176,0.11622247303450178,0.24062738530086572,0,0.0,0.0,0.2,0.1111111111111111,19,DRV_000085,DRV_000025
mdt,REQ_000789,148,0.11622247303450178,0.4451506427273472,0,0.0,0.0,0.3,0.17647058823529413,29,DRV_000085,DRV_000179
mdt,REQ_000793,176,0.11622247303450178,0.15067651108348806,0,0.0,0.0,0.0,0.0,46,DRV_000082,DRV_000031
mdt,REQ_000799,176,0.07164344124574493,0.09272726327174553,0,0.0,0.0,0.0,0.0,65,DRV_000082,DRV_000030
mdt,REQ_000806,176,0.11622247303450178,0.13110739745063535,0,0.0,0.0,0.0,0.0,19,DRV_000085,DRV_000025
mdt,REQ_000815,176,0.19505854865807967,0.19743271637862966,0,0.0,0.2,0.1,0.05263157894736842,5,DRV_000085,DRV_000030
mdt,REQ_000817,176,0.11622247303450178,0.13110739745063535,0,0.0,0.0,0.0,0.0,12,DRV_000085,DRV_000026
mdt,REQ_000820,176,0.19505854865807967,0.21700183001148238,0,0.0,0.0,0.1,0.05263157894736842,9,DRV_000085,DRV_000025
mdt,REQ_000844,176,0.442497098524006,0.45549031063261514,0,0.0,0.4,0.4,0.25,5,DRV_000085,DRV_000030
mdt,REQ_000848,176,0.5242223680681205,0.5420145117119728,0,0.0,0.4,0.4,0.25,8,DRV_000085,DRV_000030
mdt,REQ_000851,148,0.17018853577521725,0.41924675239094666,0,0.3333333333333333,0.2,0.4,0.25,64,DRV_000023,DRV_000030
mdt,REQ_000855,176,0.11622247303450178,0.14069355584883494,0,0.0,0.0,0.0,0.0,12,DRV_000085,DRV_000025
mdt,REQ_000863,176,0.2865524201570868,0.4411489010090757,0,0.0,0.4,0.4,0.25,4,DRV_000085,DRV_000026
mdt,REQ_000866,148,0.27146622435979595,0.2506607863513805,0,0.3333333333333333,0.4,0.2,0.1111111111111111,4,DRV_000085,DRV_000030
mdt,REQ_000878,148,0.11622247303450178,0.15067651108348806,0,0.0,0.0,0.0,0.0,16,DRV_000081,DRV_000082
mdt,REQ_000886,148,0.11622247303450178,0.14109035268528847,0,0.0,0.0,0.0,0.0,34,DRV_000085,DRV_000177
mdt,REQ_000891,176,0.24479857442380443,0.22881767922372043,0,0.0,0.0,0.2,0.1111111111111111,8,DRV_000085,DRV_000025
mdt,REQ_000906,176,0.19505854865807967,0.21700183001148238,0,0.0,0.0,0.1,0.05263157894736842,9,DRV_000085,DRV_000025
mdt,REQ_000915,176,0.11622247303450178,0.15067651108348806,0,0.0,0.0,0.0,0.0,15,DRV_000085,DRV_000025
mdt,REQ_000917,148,0.40247072567096026,0.5615772281053608,0,0.3333333333333333,0.2,0.4,0.25,3,DRV_000085,DRV_000030
mdt,REQ_000921,176,0.40247072567096026,0.3914990849942588,0,0.3333333333333333,0.2,0.2,0.1111111111111111,3,DRV_000085,DRV_000031
mdt,REQ_000936,176,0.18067327990241377,0.43043261511861286,0,0.0,0.0,0.5,0.3333333333333333,11,DRV_000082,DRV_000177
mdt,REQ_000949,176,0.21808102213923053,0.4064595065237145,0,0.0,0.2,0.3,0.17647058823529413,14,DRV_000085,DRV_000025
mdt,REQ_000956,148,0.34210451781805484,0.5376887329060831,0,0.3333333333333333,0.2,0.4,0.25,3,DRV_000085,DRV_000030
mdt,REQ_000957,176,0.11622247303450178,0.15067651108348806,0,0.0,0.0,0.0,0.0,66,DRV_000085,DRV_000023
mdt,REQ_000959,148,0.5896996941620278,0.6048797359885616,0,0.3333333333333333,0.4,0.4,0.25,3,DRV_000085,DRV_000030
mdt,REQ_000962,176,0.11622247303450178,0.38048686703318124,0,0.0,0.0,0.3,0.17647058823529413,11,DRV_000085,DRV_000025
mdt,REQ_000997,148,0.11622247303450178,0.4536155986102787,0,0.0,0.0,0.4,0.25,29,DRV_000085,DRV_000179
mdt,REQ_001005,176,0.11622247303450178,0.10883296552424673,0,0.0,0.0,0.0,0.0,19,DRV_000085,DRV_000025
mdt,REQ_001022,176,0.19505854865807967,0.2645358251660268,0,0.0,0.0,0.2,0.1111111111111111,9,DRV_000085,DRV_000025
mdt,REQ_001026,148,0.27146622435979595,0.24990222852802121,0,0.3333333333333333,0.4,0.2,0.1111111111111111,4,DRV_000085,DRV_000030
mdt,REQ_001033,148,0.43875940990664625,0.4622823307299025,0,0.3333333333333333,0.4,0.3,0.17647058823529413,4,DRV_000085,DRV_000030
mdt,REQ_001038,148,0.3357542750544473,0.5582659252478374,0,0.3333333333333333,0.2,0.3,0.17647058823529413,2,DRV_000085,DRV_000031
mdt,REQ_001041,148,0.8817458865646332,0.794716490846861,1,0.6666666666666666,0.4,0.4,0.25,1,DRV_000177,DRV_000177
mdt,REQ_001054,148,0.5662164000695855,0.5095243126770406,0,0.3333333333333333,0.4,0.3,0.17647058823529413,2,DRV_000085,DRV_000031
mdt,REQ_001059,176,0.08399706960054582,0.2876912537042621,0,0.0,0.0,0.2,0.1111111111111111,11,DRV_000085,DRV_000025
mdt,REQ_001067,176,0.19505854865807967,0.21700183001148238,0,0.0,0.2,0.1,0.05263157894736842,4,DRV_000085,DRV_000031
mdt,REQ_001076,148,0.4453862924445427,0.5717444033746971,0,0.0,0.4,0.7,0.5384615384615384,27,DRV_000085,DRV_000179
mdt,REQ_001079,48,0.8118298915865086,0.7399521372213735,0,1.0,0.6,0.5,0.3333333333333333,2,DRV_000085,DRV_000087
mdt,REQ_001080,176,0.11622247303450178,0.20819346147268566,0,0.0,0.0,0.1,0.05263157894736842,12,DRV_000085,DRV_000025
mdt,REQ_001088,148,0.8817458865646332,0.916748215558142,1,0.6666666666666666,0.4,0.8,0.6666666666666666,1,DRV_000177,DRV_000177
mdt,REQ_001093,176,0.19505854865807967,0.19548595590845305,0,0.0,0.0,0.1,0.05263157894736842,6,DRV_000085,DRV_000030
mdt,REQ_001121,148,0.4940072868217531,0.6215560488784682,0,0.3333333333333333,0.4,0.7,0.5384615384615384,27,DRV_000085,DRV_000177
mdt,REQ_001129,176,0.051934422339850454,0.06655977514154737,0,0.0,0.0,0.0,0.0,90,DRV_000084,DRV_000025
mdt,REQ_001132,148,0.11622247303450178,0.13023190156713801,0,0.0,0.0,0.0,0.0,22,DRV_000087,DRV_000179
mdt,REQ_001136,148,0.11622247303450178,0.3823807170371656,0,0.0,0.0,0.2,0.1111111111111111,27,DRV_000085,DRV_000177
mdt,REQ_001140,148,0.1467204302008375,0.3301354170778367,0,0.0,0.0,0.3,0.17647058823529413,35,DRV_000085,DRV_000082
mdt,REQ_001141,176,0.3771550806948689,0.47210901611926415,0,0.0,0.2,0.7,0.5384615384615384,8,DRV_000085,DRV_000025
mdt,REQ_001144,176,0.8047797249450098,0.7103952294731792,0,0.6666666666666666,0.6,0.5,0.3333333333333333,3,DRV_000106,DRV_000102
mdt,REQ_001145,148,0.15017532273607806,0.17924127115251673,0,0.0,0.0,0.1,0.05263157894736842,35,DRV_000085,DRV_000082
mdt,REQ_001147,48,0.1107572849242891,0.1486179376983316,0,0.0,0.0,0.2,0.1111111111111111,23,DRV_000085,DRV_000059
mdt,REQ_001152,148,0.05709541631681837,0.264882193814113,0,0.0,0.0,0.2,0.1111111111111111,67,DRV_000162,DRV_000177
mdt,REQ_001166,148,0.28421661223559336,0.2920111066022673,0,0.3333333333333333,0.2,0.2,0.1111111111111111,25,DRV_000087,DRV_000030
mdt,REQ_001175,148,0.11622247303450178,0.3037231524234021,0,0.0,0.0,0.5,0.3333333333333333,29,DRV_000085,DRV_000177
mdt,REQ_001182,148,0.11622247303450178,0.4823740738048775,0,0.0,0.0,0.5,0.3333333333333333,29,DRV_000085,DRV_000179
mdt,REQ_001183,148,0.11622247303450178,0.16829886424616425,0,0.0,0.0,0.2,0.1111111111111111,43,DRV_000085,DRV_000082
mdt,REQ_001187,148,0.4453862924445427,0.49036802157584003,0,0.0,0.4,0.5,0.3333333333333333,26,DRV_000085,DRV_000179
ost,REQ_000006,78,1.0,0.9808276832036008,1,1.0,1.0,0.9,0.8181818181818182,1,DRV_000205,DRV_000205
ost,REQ_000008,41,0.8836158005685877,0.8629469655294681,0,1.0,0.8,0.8,0.6666666666666666,2,DRV_000203,DRV_000205
ost,REQ_000013,48,0.9211639243764221,0.9141703797081588,1,0.6666666666666666,0.8,0.7,0.5384615384615384,1,DRV_000203,DRV_000203
ost,REQ_000015,120,0.830816612012269,0.8030542317739913,1,0.6666666666666666,0.6,0.6,0.42857142857142855,1,DRV_000092,DRV_000092
ost,REQ_000016,75,0.7150132731010066,0.741066439352849,0,0.6666666666666666,0.8,0.8,0.6666666666666666,24,DRV_000092,DRV_000205
ost,REQ_000020,53,0.8700219913022148,0.8278848473733147,1,0.6666666666666666,0.6,0.6,0.42857142857142855,1,DRV_000203,DRV_000203
ost,REQ_000031,91,0.7625568161272891,0.7810651408260351,1,0.3333333333333333,0.4,0.8,0.6666666666666666,1,DRV_000092,DRV_000092
ost,REQ_000033,203,0.8657756392776812,0.8671102350339148,0,0.6666666666666666,1.0,0.9,0.8181818181818182,2,DRV_000205,DRV_000203
ost,REQ_000034,235,0.0,0.009586158398199596,0,0.0,0.0,0.0,0.0,220,DRV_000085,DRV_000092
ost,REQ_000040,53,0.8047797249450098,0.7520727827486966,0,0.6666666666666666,0.6,0.6,0.42857142857142855,3,DRV_000205,DRV_000203
ost,REQ_000045,89,0.679558711393783,0.6666894150534275,0,0.3333333333333333,0.6,0.6,0.42857142857142855,3,DRV_000209,DRV_000203
ost,REQ_000051,112,0.6082469920276222,0.6103614338316424,1,0.3333333333333333,0.2,0.3,0.17647058823529413,1,DRV_000092,DRV_000092
ost,REQ_000054,105,1.0,0.9808276832036008,1,1.0,1.0,0.9,0.8181818181818182,1,DRV_000203,DRV_000203
ost,REQ_000059,29,1.0,1.0,1,1.0,1.0,1.0,1.0,1,DRV_000203,DRV_000203
ost,REQ_000062,73,0.9695020428336644,0.9522334245393144,1,1.0,0.6,0.8,0.6666666666666666,1,DRV_000203,DRV_000203
ost,REQ_000064,55,0.6541577403393529,0.7274193115934939,0,0.6666666666666666,0.6,0.8,0.6666666666666666,7,DRV_000193,DRV_000203
ost,REQ_000074,73,1.0,0.9599043746402068,1,1.0,0.8,0.8,0.6666666666666666,1,DRV_000203,DRV_000203
ost,REQ_000076,59,0.9890696237795747,0.9908042012100629,1,0.6666666666666666,1.0,1.0,1.0,1,DRV_000137,DRV_000137
